dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 11월 20일,윙봉24세트/1(윙봉선택(크크크 윙봉)),맛있었는데 배딜 예상시간보다 30분늦게 왔습니다,5,5,1
2023년 11월 19일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보))",고추치킨 콤보가 최고에요ㅎㅎ,5,5,5
2023년 11월 18일,"크크크치킨/1,호랑이쫀도그（3개）/1,코카-콜라1.25L/1",배달도 빨르고 맛있어요,5,5,5
2023년 11월 11일,간지치킨/1,!!!!!!!!!!,5,5,5
2023년 11월 11일,크크크치킨/1,바삭하고 맛있어요 치즈볼도 맛있네요 다음에 또 먹을게요,5,5,5
2023년 11월 11일,"크크크치킨/1,다리 6조각/1(다리선택(고추 다리 6조각))","크크크 치킨 넘나맛있네용
치즈볼도 너무맛있습니다아
감사합니다 사장님:)",5,5,5
2023년 11월 11일,"크크크치킨/1,호랑이웨지감자/1",역시나 맛잇어요 최고최고,5,5,5
2023년 11월 9일,"고추치킨/1,후라이드/1",일주일에 한번이상은 들립니다,5,5,5
2023년 11월 7일,"간지치킨/1,똥집튀김/1",맛있게  잘먹었습니다.,5,5,5
2023년 11월 7일,후라이드/1,너무 맛있어요 강추,5,5,5
2023년 11월 5일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(고추순살 반)),순살은 처음인데 맛있어요,5,5,5
2023년 11월 4일,순살 크크크치킨/1,맛있게 잘먹었어요~,5,5,5
2023년 11월 2일,크크크치킨/1,ㅋㅋㅋ치킨 첨 먹어봤는데 매력있네요. 자주 먹게될것같습니다.,5,5,5
2023년 11월 1일,순살 크크크치킨/1,맛있습니다~ 뼈가 조금 더 맛있는 것 같아요!,5,5,5
2023년 10월 31일,크크크치킨/1,바삭바삭하고 맛있었어요 콘마요소스가 맛있네요,5,5,5
2023년 10월 31일,간지치킨/1,간지치킨은 진리죠. 달콤짭짤~~^^,5,5,5
2023년 10월 31일,크크크치킨/1,요즘은 이집꺼만 먹네요,5,5,5
2023년 10월 31일,크크크치킨/1,"살면서 먹은 치킨중에 가장 바삭해요
내 취향저격 잘먹었습니다^^",5,5,5
2023년 10월 30일,후라이드/1,딱딱해서 잇몸이ㅠ 아쉽네요ㅠ,1,5,5
2023년 10월 28일,"크크크치킨/1,쫀득치즈볼（5개）/1",맛있게 잘 먹었습니다,5,5,5
2023년 10월 28일,"후라이드/1,웨지감자/1",맛있어서 재주문했어요 잘먹었습니다 고맙습니다^^,5,5,5
2023년 10월 27일,크크크치킨/1,크크크치킨 처음 먹어봤는데 너무 맛있어요!!😋,5,5,5
2023년 10월 26일,"똥집튀김/1,순살 크크크치킨/1",배달도 빠르고 맛있습니다,5,5,5
2023년 10월 25일,"똥집튀김/1,크크크치킨/1",맛있어요 바싹하고,5,5,5
2023년 10월 25일,후라이드/1,맛있게 잘먹었어요 고맙습니다^^,5,5,5
2023년 10월 25일,순살 하하핫치킨/1,신메뉴라 시켜봤는데 맛있게 잘 먹었습니다,5,5,5
