dates,order_items,reviews,taste_score,quantity_score,delivery_score
2022년 11월 01일,후라이드 순살 반＋순살 반 선택/1(순살반마리선택(고추순살 반)),맛있게 먹었오요 ㅋㅋ,5,5,5
2022년 10월 30일,"윙 15조각/1(윙선택(고추 윙 15조각)),다리 6조각/1(다리선택(간지 다리 6조각)),치킨 무/1","온가족 모여 치킨타임
세가지맛 다양하게",5,5,0
2022년 10월 30일,"윙봉24세트/1(윙봉선택(양념 윙봉)),치킨 무/1","온가족 모여서 치킨타임
맛나요",5,5,0
2022년 10월 26일,윙봉24세트/1(윙봉선택(간지 윙봉)),"항상 이곳에서 이것만 먹어요
언제먹어도 질리지 않는 맛입니다^^",5,5,5
2022년 09월 23일,"봉 15조각/1(봉선택(간지 봉 15조각)),봉 15조각/2(봉선택(고추 봉 15조각))",항상 맛있게 잘먹고있어요^^,5,5,4
2022년 09월 23일,간지치킨/1,맛있었어요 근데 바쁘셨는지 리뷰이벤은 빼고 주셨어요 😢,5,5,0
2022년 09월 11일,고추치킨/1,너무 맛있게 먹었어요,5,5,0
2022년 09월 09일,윙봉24세트/1(윙봉선택(고추 윙봉)),60계치킨 오랜만에 먹었는데 맛있게 잘 먹었습니다,5,5,0
2022년 09월 08일,다리 6조각/2(다리선택(육육치킨 다리 6조각)),맛도좋고 좋은데 불고기가 완전 조각조각..... 숟가락으로 퍼먹었네요,5,5,5
2022년 09월 07일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(간지윙봉 반),윙봉반＋반 선택2(더매운고추윙봉  반))",자주 시켜먹는데 항상 맛있네요!,5,5,5
2022년 09월 05일,호랑이치킨/1,오랜만에 먹었는데 맛잇어요 굿굿,5,5,5
2022년 09월 05일,호랑이치킨/1,"와 호랑이치킨 맛있네요. 한 번 신메뉴 도전해봤는데 만족스러웠습니다. 맛은 매콤+달콤+새콤하고, 약간 매운 뿌링클?같이 살짝 자극적인 맛이예요! 다음에는 순살로 시켜보려 합니다. 뭔가 새로운 치킨 맛 원한다면 추천합니다~ 재주문 의사 있어요",5,5,0
2022년 08월 31일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살짜장（기본맛.매콤해요）  반),순살반＋반선택2(순살더매운고추  반)),봉 15조각/1(봉선택(간지 봉 15조각))",짜장맛 처음 먹어봤는데 맛은 있는데 제 입맛에 짜네요ㅜㅜ,4,4,5
2022년 08월 29일,윙봉24세트/1(윙봉선택(간지 윙봉)),"역시네요~~
중독된 맛!",5,5,5
2022년 08월 28일,간지치킨/1,항상 맛있게 먹고 있어요,5,5,5
2022년 08월 19일,"반마리＋반마리 선택/1(뼈반＋반선택1(간지 반),뼈반＋반선택2(더매운고추  반))",항상 맛있게  먹어요,5,5,5
2022년 08월 02일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보))",오랜만에 주문해서 먹는데 역시나 맛있어요.치즈스틱도 쫄깃쫄깃 맛있어요,5,5,0
2022년 07월 31일,"윙 15조각/1(윙선택(후라이드 윙15조각)),떡볶이/1,양념소스/1",넘 맛있어요 ㅠ 짱짱,5,5,5
2022년 07월 30일,고추치킨/1,너무 맛있아요 다음에도 또 먹을게용,5,5,5
2022년 07월 27일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(고추 반))","포장했는데 
따뜻하게 
맛나게 잘먹었어요 또먹을게요",5,5,0
2022년 07월 19일,"봉 15조각/2(봉선택(고추 봉 15조각)),봉 15조각/1(봉선택(간지 봉 15조각))",항상 맛있게 잘 먹고 있어요^^,5,5,5
