dates,order_items,reviews,taste_score,quantity_score,delivery_score
2023년 3월 19일,"반마리＋반마리 선택/1(뼈반＋반선택1(고추 반),뼈반＋반선택2(양념 반),음료선택(콜라 1.25L 사이즈 업))",갓십계‼️‼️‼️‼️‼️‼️‼️,5,5,5
2023년 3월 19일,크크크치킨/1,"새로 나온맛이라 시켜봤는데 크크크60계치킨 참 괜찮은맛이에요!! 고소하고 단백하고 양도 엄청 많게 느껴집니다^^
또 주문하겠습니다 ~~~!!!",5,5,5
2023년 3월 19일,"윙봉24세트/1(윙봉선택(고추 윙봉)),쫀도그/1","맛나게
잘
먹었어요",5,5,5
2023년 3월 19일,"순살 크크크치킨/1,순살고추 치킨/1",오랜만에 먹었는대 고추치킨은 역시나 맛나고 크크크 치킨 바삭하니 맛나네요! 재주문각!!,5,5,5
2023년 3월 19일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),치즈스틱（5개）/1",양도 많고 맛있습니다,5,5,5
2023년 3월 19일,크크크치킨/1,바삭하고 맛있어요 소스도 맛나요ㅎ,5,5,5
2023년 3월 17일,"반마리＋반마리 선택/1(뼈반＋반선택1(간지 반),뼈반＋반선택2(더매운고추  반)),웨지감자/1","치킨에 양념,감자도 많이 주시고 맛있게 먹었습니다. 친절하시고 잘 챙겨주셔서 배달해주시네요. 다음에 또 먹으게요.",5,5,5
2023년 3월 16일,"후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(간지윙봉 반)),떡볶이/1,코카콜라 제로1.25L/1",맛있게 잘 먹었어요,5,5,5
2023년 3월 10일,"크크크치킨/1,순살 크크크치킨/1",맛있어요 잘 먹었습니다,5,5,0
2023년 3월 9일,"봉 15조각/1(봉선택(더매운고추 봉 15조각)),콤보（윙,봉,다리）/1(콤보선택(고추 콤보))",맛있게 잘 먹었습니다.,5,5,5
2023년 3월 5일,순살 크크크치킨/1,크크크 첫 주문이었는데 넘 맛있다하네요,5,5,5
2023년 3월 3일,"크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),포테이토 치즈스틱（3개）/1","빨리왔어요
소스들을 많이 주셨네요",4,5,5
2023년 2월 27일,크크크치킨/1,맛나요 또 주문하려구요,5,5,5
2023년 2월 26일,"후라이드 반＋반마리선택/1(반마리선택(new장스치킨 반),음료선택(콜라 1.25L 사이즈 업))",믿고먹는60계치킨임,5,5,5
2023년 2월 23일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살고추 반),순살반＋반선택2(순살간지 반))",맛나게 잘먹었습니다. 많이 파세요.,5,5,5
2023년 2월 20일,"크크크치킨/1,크크크소스/1,양념소스/2",저 60계 치킨 처음시키는데 너무 맛잇어여!!! ㅋㅋㅋ 치킨 헐 진짜 바삭바삭 짱!!,5,5,5
2023년 2월 11일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살간지 반),순살반＋반선택2(순살더매운고추  반)),호랑이웨지감자/1",맛있게 잘 먹었습니다,5,5,5
