dates,order_items,reviews,taste_score,quantity_score,delivery_score
2022년 12월 4일,순살후라이드/1,따뜻할때 잘 먹었어요. 후라이드가 입맛에 잘 맞는거같아요.,5,5,0
2022년 12월 3일,"크크크치킨/1,코카콜라1.25L/1","...아..맛있습니다
진심입니다",5,5,5
2022년 12월 1일,윙봉24세트/1(윙봉선택(간지 윙봉)),언제나 맛있습니다:),5,5,5
2022년 11월 28일,"호랑이치킨/1,호랑이치즈볼（5개）/1,호랑이웨지감자/1",좋아요  빠른 배송 감사합니다,5,4,5
2022년 11월 27일,크크크치킨/1,바삭하니 정말 맛있어요,5,5,5
2022년 11월 24일,"후라이드/1,생맥주 1,000cc/1",맛있어요 잘먹었습니다 감사합니다,5,5,5
2022년 11월 24일,윙봉24세트/1(윙봉선택(간지 윙봉)),배달 빠르고 맛있어요,5,5,5
2022년 11월 22일,"크크크치킨/1,스프라이트1.5L/1","이런 치킨을 기다렸습니다.

자주 먹을 것 같습니다.",5,5,5
2022년 11월 19일,떡볶이 엔 순살/1(순살선택(크크크 순살)),와 바삭한치킨중에 원탑입니다. ㅇ60계치킨 자체도 처음 먹어보는데 미쳦ㅆ어요 진짜로,5,5,5
2022년 11월 16일,크크크치킨/1,지금까지 먹어본 후라이드중 제일 바삭하네요. 앞으로 이것만 먹을래요 ㅋ,5,5,5
2022년 11월 13일,순살더매운고추 치킨/1,매워요 근데 너무 맛있어요!!,5,5,5
2022년 11월 4일,고추치킨/1,매번 잘 시켜먹고잇어요,5,5,5
2022년 11월 3일,"순살 호랑이치킨/1,코카콜라1.25L/1,아~매워!소스/1,치킨 무/1,양념소스/1",배달도 엄청 빠르고 맛있어요,5,5,5
2022년 10월 30일,순살 크크크치킨/1,👍👍👍👍👍👍👍👍👍,5,5,5
2022년 10월 27일,"후라이드 순살 반＋순살 반 선택/1(순살반마리선택(양념순살 반)),똥집튀김/1",너무 맛있어요~~ 굿굿입니다!,5,5,5
2022년 10월 21일,"후라이드/1,호랑이치즈볼（5개）/1",맛잇더요 다시 시켜먹을래잉,5,5,0
2022년 10월 16일,윙봉24세트/1(윙봉선택(간지 윙봉)),여전히 똑같이 존맛입니당,5,5,5
2022년 10월 12일,떡볶이 엔 순살/1(순살선택(후라이드 순살)),"항상 깨끗한 기름으로  튀긴게 눈으로 보여서
기분좋게 맛있게 잘먹고 있습니다",5,5,5
2022년 10월 10일,"간지치킨/1,웨지감자/1",60계 독산점 정말 너무너무 맛있어요^^~,5,5,5
2022년 10월 8일,윙봉24세트/1(윙봉선택(간지 윙봉)),맛있어요ㅠㅠ!! 담에 또 시키려구요,5,5,0
2022년 9월 25일,간지치킨/1,좋아하는 메뉴라 가끔 시킵니다. 넘비싸서,5,4,5
2022년 9월 25일,"후라이드 반＋반마리선택/1(반마리선택(양념치킨 반)),똥집튀김/1",항상 맛있어요!  과자같이 바삭바삭 속살은 보드랍고요~~ 닭똥집도 같이 먹으니 별미네요!,5,5,0
