No,region,store,dates,order_items,reviews,taste_score,quantity_score,delivery_score,,order_세분화1,order_세분화2,order_세분화3,order_세분화4,order_세분화5,order_세분화6,order_세분화7,order_세분화8,,순살 여부
41162,교촌치킨,연남점,2021년 04월 29일,교촌허니오리지날/1(사이드 메뉴(선택안함)),"주문한지 40분만에 받았어요 
따뜻 바싹하게 잘 먹어요 믿고먹는 연남교촌입니다YOOOOO🤟🤟",5,5,5,,허니오리지날,,,,,,,,,
41163,교촌치킨,연남점,2021년 04월 29일,교촌오리지날/1,"양도 넉넉하고 고소하고
맛있엇어요!",5,5,5,,오리지날,,,,,,,,,
41164,교촌치킨,연남점,2021년 04월 27일,"교촌치즈트러플순살/1,칠리포테이토/1",너무 맛있게 잘먹었습니다!!!!,5,5,5,,치즈트러플순살,,,,,,,,,
41165,교촌치킨,연남점,2021년 04월 24일,교촌시그니처세트/1(사이드 메뉴(선택안함)),배닿완료 염락이 없었어요. 비대면이라 밖에 있는지 모르고 있었네요.,4,5,3,,시그니처세트,,,,,,,,,
41166,교촌치킨,연남점,2021년 04월 23일,교촌레드스틱/1(디핑소스 추가(교촌허니머스타드소스)),너무 맛있었어요 !,5,5,5,,레드사이드,,,,,,,,,
41167,교촌치킨,연남점,2021년 04월 20일,"교촌허니순살[R]/1,교촌윙/1",언제 먹어도 맛있어요,5,5,5,,윙, 허니순살,,,,,,,,
41168,교촌치킨,연남점,2021년 04월 17일,교촌반반콤보/1,교촌은 언제 먹어도 맛있어요,5,5,5,,반반콤보,,,,,,,,,
41169,교촌치킨,연남점,2021년 04월 14일,교촌레허반반순살/1(사이드 메뉴(선택안함)),"오랜만에 순살시켰는데 맛은 양념이 덜 발라져서(허니) 심심하게 먹었구요 날씨가 쌀쌀해서 그런지 미지근 하지도않구.. 순살이 너무 퍽퍽해요 
뼈로는 만족했는데 순살 대실망....",3,3,5,,레허반반순살,,,,,,,,,
41170,교촌치킨,연남점,2021년 04월 07일,교촌허니오리지날/1(사이드 메뉴(선택안함)),맛있어여 일줄에 1~3번까지먹네여,5,5,5,,허니오리지날,,,,,,,,,
41171,교촌치킨,연남점,2021년 04월 06일,교촌반반오리지날/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),치킨은 뭐 늘 맛있고요. 꽈배기가 색이 저래도 쫀득쫀득 맛이 좋아요. 단짠맵조합으로 아주 잘 먹었습니다.,5,5,5,,반반오리지날,,,,,,,,,
41172,교촌치킨,연남점,2021년 04월 06일,교촌반반콤보/1,너무 맛있어서 먹다가 찍었습니다! 잘먹었어요~~^^,5,5,5,,반반콤보,,,,,,,,,
41173,교촌치킨,연남점,2021년 04월 05일,교촌허니콤보/1(사이드 메뉴(선택안함)),배달도 빠르고 잘 먹었어요!,5,5,5,,허니콤보,,,,,,,,,
41174,교촌치킨,연남점,2021년 04월 05일,교촌리얼후라이드/1(사이드 메뉴(교촌웨지감자（세트）)),리얼후라이드 넘 맛있어서 또 사먹었네요ㅜㅜ 잘먹었어요~~!,5,5,5,,리얼후라이드, 사이드,,,,,,,,
41175,교촌치킨,연남점,2021년 04월 04일,"교촌레드윙/1,교촌허니콤보/1",주말이라 배달은 시간이 좀 걸렸구요 레드웡은 맛 괜찮았는데 허니콤보는 튀김옷이 많이 두껍더군요 두꺼워서 기름을 많이 먹었는지 몇개 안먹었는데 금방 느끼....,4,5,4,,레드윙, 허니콤보,,,,,,,,
41176,교촌치킨,연남점,2021년 04월 04일,교촌허니콤보/1(사이드 메뉴(교촌퐁듀치즈볼)),오랜만에 맛나게 먹었습니다.,5,4,4,,허니콤보, 사이드,,,,,,,,
41177,교촌치킨,연남점,2021년 04월 03일,교촌치즈트러플순살/1,맛있네요~~~~~~,5,5,5,,치즈트러플순살,,,,,,,,,
41178,교촌치킨,연남점,2021년 04월 01일,"교촌반반윙/1,스파이시카츠소스/1",너무 맛있었습니다!,5,5,5,,반반윙,,,,,,,,,
41179,교촌치킨,연남점,2021년 04월 01일,교촌반반윙/1,너무 맛있었습니다!,5,5,5,,반반윙,,,,,,,,,
41180,교촌치킨,연남점,2021년 03월 31일,"교촌허니콤보/1(사이드 메뉴(칩카사바),디핑소스 추가(레드디핑소스,스리라차마요소스,트러플사워소스))","진짜 너무 맛있구 난리부르스 ,, 🙈🤎
같이시킨 소스 세개다 너무맛있고 카사바칩 최고 존엄맛탱",5,5,5,,허니콤보,,,,,,,,,
41181,교촌치킨,연남점,2021년 03월 31일,"교촌콤보/1,교촌허니콤보/1","애들이 순삭 했읍니다~^
서비스..배달시간도 지켜 주시고~^
번창하세요~",5,5,5,,콤보, 허니콤보,,,,,,,,
41182,교촌치킨,연남점,2021년 03월 29일,교촌허니오리지날/1(사이드 메뉴(선택안함)),35분만에 받았어요^^♡,4,5,5,,허니오리지날,,,,,,,,,
41183,교촌치킨,연남점,2021년 03월 29일,교촌허니오리지날/1,잘먹었습니다~~!!,5,5,5,,허니오리지날,,,,,,,,,
41184,교촌치킨,연남점,2021년 03월 29일,레허반반순살＋칠리포테이토/1,정말   맛있었어요,5,5,5,,레허반반순살,,,,,,,,,
41185,교촌치킨,연남점,2021년 03월 28일,"교촌리얼후라이드순살/1,코카콜라（1.25L）/1",배송좋고 굿입니다요~~,5,5,5,,리얼후라이드,,,,,,,,,
41186,교촌치킨,연남점,2021년 03월 27일,교촌리얼후라이드순살/1,리얼후라이드 순살도 괜찮네요👍,5,5,5,,리얼후라이드,,,,,,,,,
41187,교촌치킨,연남점,2021년 03월 27일,허니오리지날＋레드오리지날/1,빠르게 잘받았습니다. 양이 많아요.,5,5,5,,레드오리지날, 허니오리지날,,,,,,,,
41188,교촌치킨,연남점,2021년 03월 26일,교촌순살[R]/1(사이드 메뉴(쫀드칸꽈배기（콘치즈）)),기본타 이상하는 교촌  순살은 양념이 좀 있어야 좋은듯,4,5,5,,순살후라이드,,,,,,,,,
41189,교촌치킨,연남점,2021년 03월 25일,교촌치즈트러플순살/1(사이드 메뉴(선택안함)),"배달 50분걸린댔는데 40분정도 걸렸구
닭은 조금 냄새가 났어요",3,4,5,,치즈트러플순살,,,,,,,,,
41190,교촌치킨,연남점,2021년 03월 25일,레허반반순살＋칠리포테이토/1,"저 사실 순살 안먹는데
감자를 워낙 좋아해 처음 시켰는데
정말 맛있네요.
게다가 까탈스러운 시간약속까지 문자상담 너무 감사하였습니다.
자주 시켜먹을게요.
감사합니다.",5,5,5,,레허반반순살,,,,,,,,,
41191,교촌치킨,연남점,2021년 03월 24일,"교촌리얼후라이드순살/1,교촌허니콤보/1",맛ㅇㅆ게 먹었습니당 !!! 하니콤보 짱,5,5,5,,허니콤보, 리얼후라이드,,,,,,,,
41192,교촌치킨,연남점,2021년 03월 24일,교촌반반콤보/1,교촌은 항상 실패하지않아요ㅠㅠ 최고입니다,5,5,5,,반반콤보,,,,,,,,,
41193,교촌치킨,연남점,2021년 03월 24일,교촌허니콤보/1,맛있게 먹었습니다.,5,5,5,,허니콤보,,,,,,,,,
41194,교촌치킨,연남점,2021년 03월 22일,교촌반반윙/1,오랫만에 윙 맛있게 먹었어요👍❤️,5,5,5,,반반윙,,,,,,,,,
41195,교촌치킨,연남점,2021년 03월 22일,교촌리얼후라이드순살/1(사이드 메뉴(교촌허니순살[S])),"같은맛이라서시켜요
먹을만해요",5,5,5,,허니순살, 리얼후라이드,,,,,,,,
41196,교촌치킨,연남점,2021년 03월 21일,교촌허니콤보/1,너무 맛있습니다. 배달도 빠르게 왔어요!,5,5,5,,허니콤보,,,,,,,,,
41197,교촌치킨,연남점,2021년 03월 21일,"교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）,교촌고르곤치즈볼),디핑소스 추가(교촌무우)),교촌닭갈비볶음밥（매운맛）/1,레드디핑소스/1,교촌무우/1","정해진 배달시간보다도 빨리도착하고
치킨이며 같이 주문한 제품들 정말 맛있게 먹었습니다.
감사합니다.",5,5,5,,허니콤보, 사이드,,,,,,,,
41198,교촌치킨,연남점,2021년 03월 20일,교촌허니오리지날/1(사이드 메뉴(선택안함)),"맛있어요!양념 적당하구! 저번보다는 좀 바쁘셨는지 미지근하게 먹긴 했지만 단골이라고 챙겨쥬시는 센스
이게 머선129
또 주문할게요!!!^^^^",5,5,5,,허니오리지날,,,,,,,,,
41199,교촌치킨,연남점,2021년 03월 20일,교촌콤보/1,맛있게 잘 먹습니다.^^,5,5,5,,콤보,,,,,,,,,
41200,교촌치킨,연남점,2021년 03월 18일,교촌허니오리지날/1(사이드 메뉴(선택안함)),"사장님!! 너무 맛있는거 아임꽈?????
성산, 망원 다 별로라서 연남 한번 시켜봤는데 그때 이후로 쭉 단골임돠!!
번창하세요!
맛도 딱 맞고 진짜 옆에서 튀겨서 주신것 만큼 다먹을때까지 뜨끈!!",5,5,5,,허니오리지날,,,,,,,,,
41201,교촌치킨,연남점,2021년 03월 15일,"교촌레허반반순살/1,교촌무우/1,하바네로마요소스/1",치킨 배달이 예상보다 빨라서 좋았어요 잘먹었습니다~~~!,5,5,5,,레허반반순살,,,,,,,,,
41202,교촌치킨,연남점,2021년 03월 14일,교촌반반순살[R]/1(사이드 메뉴(교촌웨지감자（세트）)),A동인데 B동문앞에 놓고 갔네요~ㅠ,5,5,1,,반반순살, 사이드,,,,,,,,
41203,교촌치킨,연남점,2021년 03월 13일,교촌허니콤보/1(사이드 메뉴(선택안함)),언제나 아주 만족스럽습니다ㅠ,5,5,5,,허니콤보,,,,,,,,,
41204,교촌치킨,연남점,2021년 03월 09일,교촌오리지날/1,따뜻하게 물건 받았어요,5,5,5,,오리지날,,,,,,,,,
41205,교촌치킨,연남점,2021년 03월 07일,교촌레드콤보/1,재구매합ㄴ디 장목을꺼요,5,5,5,,레드콤보,,,,,,,,,
41206,교촌치킨,연남점,2021년 03월 07일,"교촌허니콤보/1(디핑소스 추가(교촌무우,레드디핑소스))",배달은 예상시간보다 빨리왔지만 닭 몇개 덜익어서 와서 기분 상했지만 장사하시다보면 그럴수도 있다고 생각합니다,4,5,5,,허니콤보,,,,,,,,,
41207,교촌치킨,연남점,2021년 03월 06일,교촌리얼후라이드/1(디핑소스 추가(교촌스위트칠리소스)),맛있어요! 맛있어요!! 맛있어요!!! 진짜 리얼후라이드 꼭 드세요 여러분,5,5,5,,리얼후라이드,,,,,,,,,
41208,교촌치킨,연남점,2021년 03월 05일,"교촌리얼후라이드순살/1(사이드 메뉴(교촌순살[S]（간장）,칩카사바))","좋아요
재주문의사있음",5,5,5,,순살, 리얼후라이드,,,,,,,,
41209,교촌치킨,연남점,2021년 03월 05일,"교촌콤보/1(사이드 메뉴(선택안함)),교촌마라떡볶이/1",항상 믿고 먹습니다,5,5,5,,콤보,,,,,,,,,
41210,교촌치킨,연남점,2021년 03월 04일,교촌허니콤보/1,오늘도 맛있게 잘먹었습니다~~~,5,5,5,,허니콤보,,,,,,,,,
41211,교촌치킨,연남점,2021년 03월 02일,교촌살살치킨/1(사이드 메뉴(교촌웨지감자（세트）)),맛있었어요. 잘 먹었습니다.,5,5,5,,살살치킨, 살살치킨, 사이드,,,,,,,
41212,교촌치킨,연남점,2021년 03월 01일,교촌허니오리지날/1(사이드 메뉴(선택안함)),맛나요^^^^^^^^^^,5,5,5,,허니오리지날,,,,,,,,,
41213,교촌치킨,연남점,2021년 03월 01일,"교촌허니콤보/1,레드디핑소스/1",맛있게 잘 먹었습니다,5,5,5,,허니콤보,,,,,,,,,
41214,교촌치킨,연남점,2021년 02월 28일,교촌레허반반순살/1(사이드 메뉴(교촌웨지감자（세트）)),가게랑 집이랑 5~10분 거리인데 심하다 싶을 정도로 식어서 왔습니다. 예상시간보다 늦게온것 까진 그러러니 하는데 느끼는 온도는 상대적인 거라지만 아이들 먹는 이유식보다도 식어서 왔습니다. 딱 찬기 가신 정도였어요. 날씨가 영하도 아니고 눈비도 없었는데 식다보니 바삭이 아닌 눅눅함만이 가득했어요. 신경좀 써 주세요.,1,3,1,,레허반반순살, 사이드,,,,,,,,
41215,교촌치킨,연남점,2021년 02월 27일,"교촌라이스세트/1(디핑소스 추가(교촌스위트칠리소스)),코카콜라（1.25L）/1",사진을 못찍었네요 ㅜ 그런데 정말 바삭바삭하고 고소해서 맛있었습니다 bb,5,5,5,,라이스세트,,,,,,,,,
41216,교촌치킨,연남점,2021년 02월 27일,"교촌허니콤보/1(사이드 메뉴(쫀드칸꽈배기（콘치즈）),디핑소스 추가(레드디핑소스))",배달도 재시간에 왔구요 음식도 맛있었습니다!,5,5,5,,허니콤보,,,,,,,,,
41217,교촌치킨,연남점,2021년 02월 27일,교촌허니콤보/1,원래 스티커붙여오는거 보면 뜯긴자국 없는데 오늘 첨으로 스티커가 반쯤 뜯긴채로 왔어요 상자윗부분도 좀 구겨진 상태구요.. 좀 찝찝하네요 스티커가 왜 반쯤 뜯겨진채로 왔는지... 설마 아직도 먹고 그런거 아니겠죠???,3,3,2,,허니콤보,,,,,,,,,
41218,교촌치킨,연남점,2021년 02월 25일,"교촌허니콤보/1(사이드 메뉴(선택안함)),교촌무우/1","믿고 먹는 교촌입니다
다른지점은 모르겠으나 연남점 허니콤보 맛있습니다~~",5,5,5,,허니콤보,,,,,,,,,
41219,교촌치킨,연남점,2021년 02월 25일,교촌순살R＋콘치즈꽈배기/1,맛있게 잘 먹었습니다~,5,5,5,,순살후라이드,,,,,,,,,
41220,교촌치킨,연남점,2021년 02월 24일,"리얼후라이드순살＋콘치즈꽈배기/1(사이드 메뉴(교촌웨지감자（세트）)),교촌잠발라야소스/2",맛있어요 바삭하구 옛날 호두후라이드 생각나네요,5,5,5,,리얼후라이드, 사이드,,,,,,,,
41221,교촌치킨,연남점,2021년 02월 23일,레허반반순살＋콘치즈꽈배기/1,허니 레드 조합 또먹고싶다...,5,5,5,,레허반반순살,,,,,,,,,
41222,교촌치킨,연남점,2021년 02월 23일,레허반반순살＋콘치즈꽈배기/1,빠르고 신속하게 배송을 넘 잘해주셨어요 감사해요,4,4,4,,레허반반순살,,,,,,,,,
41223,교촌치킨,연남점,2021년 02월 23일,교촌반반오리지날/1(사이드 메뉴(선택안함)),언제 시켜 먹어도 맛있어요!,5,5,5,,반반오리지날,,,,,,,,,
41224,교촌치킨,연남점,2021년 02월 22일,레허반반순살＋콘치즈꽈배기/1,맛있게 질 먹어ㅛ습니다,5,5,5,,레허반반순살,,,,,,,,,
41225,교촌치킨,연남점,2021년 02월 22일,교촌반반오리지날/1(사이드 메뉴(선택안함)),"따뜻하게 잘 먹었습니다
근데 닭이 마른게 많아요...
사진 찍고 먹었는데 사진이 날라간건지 없네요",4,5,5,,반반오리지날,,,,,,,,,
41226,교촌치킨,연남점,2021년 02월 21일,교촌오리지날＋레드순살S/1,믿고먹는 교촌입니다 :),5,5,5,,오리지날, 레드순살, 오리지날,,,,,,,
41227,교촌치킨,연남점,2021년 02월 21일,레허반반순살＋콘치즈꽈배기/1(사이드 메뉴(선택안함)),꽈배기 크게 기대 안했는데 맛있어요! 위에 뿌려진 시즈닝이 약간 뿌링클가루 비슷한 맛이라 단짠 장난 아님ㅋㅋㅋㅋㅋㅋㅋ,5,5,5,,레허반반순살,,,,,,,,,
41228,교촌치킨,연남점,2021년 02월 20일,교촌허니콤보/1(사이드 메뉴(교촌칠리포테이토)),"요청사항도 잘 들어주시구 덕분에 잘 먹었습니다
칠리 포테이토 요거 물건이네요ㅎㅎㅎ",5,5,5,,허니콤보,,,,,,,,,
41229,교촌치킨,연남점,2021년 02월 20일,교촌콤보/1(디핑소스 추가(레드디핑소스)),연남점 최고............너무 맛있어요 교촌 지점들 중 최고에요 ㅠㅠ,5,5,5,,콤보,,,,,,,,,
41230,교촌치킨,연남점,2021년 02월 20일,교촌윙/1,"먹다보니 더 땡겨서 추가주문 해야할 듯
오랫만에 오리지널 윙 주문인데 역시 
근본은 근본👍 맛있네요",5,5,5,,윙후라이드,,,,,,,,,
41231,교촌치킨,연남점,2021년 02월 20일,"교촌리얼후라이드/1(디핑소스 추가(레드디핑소스,하바네로마요소스))",교촌에서 후라이드는 처음먹어봤는데 진짜 지인짜 맛있었어요! 잘먹었습니다!! 또 사먹을거에요~~,5,5,5,,리얼후라이드,,,,,,,,,
41232,교촌치킨,연남점,2021년 02월 20일,"교촌오리지날＋레드순살S/1,교촌웨지감자/1,쫀드칸꽈배기（시나몬슈가）/1",잘 먹었습니다,1,1,2,,오리지날, 레드순살, 사이드,,,,,,,
41233,교촌치킨,연남점,2021년 02월 20일,교촌순살R＋콘치즈꽈배기/1,"이벤트라 한번 시켜봤습니다.
역시 제 취향은 아니네요.
수고하세요 ~",4,4,4,,순살후라이드,,,,,,,,,
41234,교촌치킨,연남점,2021년 02월 20일,레허반반순살＋콘치즈꽈배기/1(사이드 메뉴(선택안함)),"배달도빠르고 치킨도 기름쏙빠졌어요!
오늘은 콜라가 빠졌는데 구성에서 아예 빠졌나봐용
잘 먹었습니다!",5,5,5,,레허반반순살,,,,,,,,,
41235,교촌치킨,연남점,2021년 02월 20일,교촌오리지날＋레드순살S/1,맛있게 잘 먹었습니다!,5,5,5,,오리지날, 레드순살, 오리지날,,,,,,,
41236,교촌치킨,연남점,2021년 02월 20일,리얼후라이드순살＋콘치즈꽈배기/1(사이드 메뉴(선택안함)),잘먹었습니다. 하지만 저는 교촌순살이랑은 안맞나봐요,3,5,5,,리얼후라이드,,,,,,,,,
41237,교촌치킨,연남점,2021년 02월 19일,교촌반반콤보/1(사이드 메뉴(선택안함)),교촌은 맛은 진짜 좋은데..양이..아쉬운..둘이서 한마리는 좀 부족..,5,3,5,,반반콤보,,,,,,,,,
41238,교촌치킨,연남점,2021년 02월 18일,교촌허니콤보/1,오늘 잘 튀겨져서 진짜 맛있었어요,5,5,5,,허니콤보,,,,,,,,,
41239,교촌치킨,연남점,2021년 02월 18일,교촌콤보/1,배달도 엄청 빠르고 눅눅하지않고 맛있게 왔어요~🙊,5,5,5,,콤보,,,,,,,,,
41240,교촌치킨,연남점,2021년 02월 18일,교촌오리지날＋레드순살S/1,교촌은 너무 맛있어요 ㅜㅜ  매일 먹고파요 ㅎ,5,5,5,,오리지날, 레드순살, 오리지날,,,,,,,
41241,교촌치킨,연남점,2021년 02월 18일,교촌레허반반순살/1,맛 좋구 배달 빨라서 좋아요,4,4,4,,레허반반순살,,,,,,,,,
41242,교촌치킨,연남점,2021년 02월 15일,반반순살＋고르곤치즈볼/1,잘먹었습니다~~~~,5,5,5,,반반순살,,,,,,,,,
41243,교촌치킨,연남점,2021년 02월 09일,"교촌리얼후라이드/1(사이드 메뉴(선택안함)),교촌오리지날/1(사이드 메뉴(선택안함)),스프라이트（1.5L）/1","아.. 맛있게 먹고나니 사진을 안찍었네요..
배달 엄청 빨랐고요, 음료 하나랑 웨지감자도 서비스로 추가 주셨어요.
오리지널이랑 리얼 후라이드 시켜서 어른 한명, 중고생 셋, 초등 하나 이렇게 먹었는데 배불리 먹고 네쪽이나 남았어요. 짜지않고 바삭하니 맛있었고요.
재구매의사 완전 있어요
많이 파셔요!!!!!!",5,5,5,,오리지날, 리얼후라이드,,,,,,,,
41244,교촌치킨,연남점,2021년 02월 08일,교촌허니순살[R]/1,교촌은 교촌이네요ㅎㅎ,5,4,4,,허니순살,,,,,,,,,
41245,교촌치킨,연남점,2021년 02월 07일,교촌리얼후라이드/1,빠른배송 맛도 굿굿,5,5,5,,리얼후라이드,,,,,,,,,
41246,교촌치킨,연남점,2021년 02월 05일,"교촌리얼후라이드/1(사이드 메뉴(선택안함)),칠리포테이토/1","맛나요
바삭해서좋아요",5,5,5,,리얼후라이드,,,,,,,,,
