dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2021년 12월 31일,양념치킨/1,"맛있어서 계속 이용하게 되네요.
이번에는 절임무 없다고 콜라를 하나더 주어서 잘 먹었습니다.",4,3,3
2021년 12월 30일,,신메뉴 맛있네요..약간 매운듯했는데 계속 먹으니 적응되네요..^^,4,4,4
2021년 12월 29일,호랑이치킨/1,"처음으로 60계치킨 먹었는데ᆢ
맛있네요~굿~~
배달도 30분이나 일찍오고요.
맛있게 잘먹었습니다~^^",5,5,5
2021년 12월 29일,코카콜라1.25L&호랑이치킨&피자볼/1,우연히  처음 먹어 봤는데 너무 맛있네요. 자주 시켜 먹을게요!!,5,5,5
2021년 12월 28일,코카콜라1.25L&호랑이치킨&피자볼/1,호랑이 신메뉴 처음 먹어봤는데 맛있어요 피자볼도 맛있게 먹었습니다,5,5,5
2021년 12월 28일,호랑이치킨/1,호랑이치킨 처음 먹었는데.. 너무 맛있어서 사진찍는거 깜빡했어요. 눈 깜짝할새에 다 먹었어요. 담주에도 또 먹을게요!,5,5,0
2021년 12월 28일,후라이드/1,다른 지점이 훨씬 더 맛있어요,1,5,5
2021년 12월 28일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살간지 반),순살반＋반선택2(순살고추 반))","먹다 남긴것처럼 배달이 저렇게 왔네요… 
전화할려다가 시간이 늦어서 참았습니다",3,3,3
2021년 12월 28일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살간지 반),순살반＋반선택2(순살호랑이 반))","항상 시켜먹는 간지치킨~
애들이 진짜 좋아함",4,4,5
2021년 12월 26일,"윙 15조각/1(윙선택(고추 윙 15조각)),윙 15조각/1(윙선택(간지 윙 15조각))",윙은 60계가 제일 맛있어요 크리스마스라 한시간 가까이 걸렸지만 맛있었어요,5,5,5
2021년 12월 25일,순살 호랑이치킨/1,"맛있네요
갈릭이 좀 더  들어가도 좋을것 같아요",5,5,5
2021년 12월 24일,윙봉세트/1(윙봉선택(후라이드 윙봉)),"맛있네요 잘먹고 있습니다,메리크리스마스.",4,5,5
2021년 12월 22일,"호랑이치킨/1,순살 호랑이치킨/1",호랑이치킨은 최애치킨이에요. 순살이랑 한마리 총 두마리 시켜서 원없이 애들이랑 먹었습니다. 정말 맛나요 ^^ 행복한 크리스마스되세요.,5,5,5
2021년 12월 20일,"후라이드/1,양념치킨/1",양념소스가 느끼하지않고 맛있음~~,5,5,5
2021년 12월 19일,후라이드/1,"치킨 먹어본중 에 최고맛있네요
사장님 감사합니다",5,5,3
2021년 12월 19일,양념치킨/1,"60계치킨 맛이최고네 요
양념치킨 최고에요",5,5,3
2021년 12월 17일,호랑이치킨/1,맛있어요맛있어요맛있어요맛있어요맛있어요맛있어요,5,5,5
2021년 12월 17일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살간지 반),순살반＋반선택2(순살호랑이 반))","아이도 먹을거라서 일부러 순살로 시켰는데, 대부분 퍽퍽살이에요. 순살이라도 다리살이면 맛있는데, 이건 몇 개 집어먹으면 금방 물립니다. 웬만하면 뼈있는걸로 권합니다.",3,5,4
2021년 12월 3일,호랑이치킨/1,"라디오 듣다가 광고 듣고 시켰는데
때마침 할인도 있고~ ㅎㅎ
갈릭 양념이 바닥에 있으니까 
조금 덜어내고 찍어먹으면 맛나요~~^^",5,5,5
2021년 11월 20일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살고추 반)),호랑이치즈볼（5개）/1",너무 맛있네요 호랑이치킨 강추,5,5,5
2021년 11월 8일,new장스치킨/1,잘 먹엇읍니다 신메뉴,5,5,5
2021년 10월 30일,"콤보（윙,봉,다리）/1(콤보선택(양념 콤보)),웨지감자/1,코카콜라1.25L/1",맛있게 잘 먹었습니다,5,5,5
2021년 10월 20일,"순살고추 치킨/1,쫀득치즈볼（5개）/1,떡볶이/1",사진은 못찍었지만 맛있게 잘 먹었습니다^^,5,5,5
2021년 10월 19일,"순살간지 치킨/1,순살new장스 치킨/1","양도 정말 푸짐하고 정말 맛있어요~!!!
게다가 콜라 대자까지 서비스로 주셔서 너무 감사히 잘먹었습니다~!! 배달도 예상시간보다 30분정도 빨리 와서 너무 놀랬어요. 
간장차킨과 양념치킨 시켰는데 양념치킨이 맵찔이인 제입에 하나도 안매우면서도 매콤한 풍미가 있어서 딱이었어요ㅡ 번창하세요ㅡ다음에 또 만나요",5,5,5
2021년 10월 18일,호랑이치킨/1,배달은 꽤 걸리지만 맛있네요,5,5,5
2021년 10월 12일,호랑이치킨/1,배달도 빠르고 양도많고 냼새도않나고  너무 맛나네요,5,5,5
2021년 10월 10일,윙봉세트/1(윙봉선택(호랑이 윙봉)),초딩아이도 맛있다며 잘 먹었어요~^^,4,5,5
2021년 10월 9일,"호랑이치킨/1,호랑이웨지감자/1",이제는 저희애들보다 저희어무니가 더 좋아하시는 호랑이치킨!! 어쩜 이렇게 맛있냐고하세요. 남은가루에 밥 비벼먹으면 훨씬 더 맛있답니다^^,5,5,5
2021년 9월 27일,"후라이드/1,웨지감자/1,코카콜라500ml/1",맛있게 잘먹었습니다 다음에 또 주문할께요 수고하세요.,5,5,5
2021년 9월 26일,new장스치킨/1,"정말 맛나네요~~~~^^
아들이  먹고싶다고해서 시켰는데 손을 놓을수가 없을정도로 맛나서 눈치봤음ㅋㅋ
안먹는다고했다가요ㅋㅋㅋ
막판사진ㅋ",5,5,5
2021년 9월 18일,"봉 15조각/1(봉선택(고추 봉 15조각)),미니쫀득볼（10개）/1",치킨은 맛있는데 저 볼이 좀 별로였어용 ㅠㅠ 걍 찹쌀튀김 느낌…? 고추치킨은 존맛이에요,5,5,5
2021년 9월 9일,"호랑이치킨/1,스프라이트1.5L/1",애들이 호랑이 호랑이해서 뭔가했더니 ㅎㅎ진짜 맛있어요. 갈릭후레이크 많아서 좋더라구요. 나중에또 시킬께여,5,5,5
2021년 9월 5일,"호랑이치킨/1,쫀득치즈볼（5개）/1",처음시켜봤는데 맛있네요 자주시켜먹을거요,4,4,4
2021년 9월 4일,"간지치킨/1,코카콜라1.25L/1","60계는 역시 간지죠^^
잘 먹었습니다~~~",5,5,5
2021년 9월 1일,순살 짜장치킨（순한맛）/1,"맛있어요.진짜로요,",3,3,3
2021년 8월 31일,호랑이치킨/1,너무 느끼하고 다네요ㅠ 다른 메뉴를 시켜봐야겠어요...,3,3,5
2021년 8월 29일,후라이드 반＋반마리선택/1(반마리선택(간지치킨 반)),맛있는치킨이에요  베송도빠르고요,5,5,5
2021년 8월 21일,"다리 6조각/1(다리선택(간지 다리 6조각)),웨지감자/1",너무 맛나요 :-)♡,5,5,5
2021년 8월 20일,호랑이치킨/1,엄청 맛있어요! 또 주문 할거에용~~~,5,5,5
2021년 8월 20일,순살 반＋순살 반 선택/1(순살반＋반선택(순살 간지 반＋호랑이 반)),맛있얶어요 정말 ㅠㅠ 잘 먹었습니당 또 시켜먹을게요요용,5,5,5
2021년 8월 12일,"호랑이치킨/1,고추치킨/1,코카콜라1.25L/1",항상 호랑이치킨은 맛있습니다,5,5,2
2021년 8월 11일,호랑이치킨/1,맛있습니다.호랑이치킨,5,5,0
2021년 8월 7일,"호랑이치킨/1,멘보샤（10개）/1",맛나게 먹었어요 양도 많네요,5,5,5
2021년 8월 5일,간지치킨/1,잘먹었습니다. 감사합니다. 재주문할께요.,5,5,5
2021년 8월 4일,"콤보（윙,봉,다리）/1(콤보선택(고추 콤보))",맛있게 잘 먹었습니다~~ 매콤하게 맛있어요,4,4,4
2021년 8월 3일,"호랑이치킨/1,간지치킨/1",더운 날씨에 뜨거운 기름 앞에서 만들어주신 치킨을 저희는 시원한 집에서 넘넘 맛있게 먹었네요~감사합니다 ^^,5,5,5
2021년 8월 2일,반마리＋반마리 선택/1(반＋반선택(간지 반＋고추 반)),맛있고 양도 좋은데 2시간 반걸림,5,5,1
2021년 7월 31일,후라이드 반＋반마리선택/1(반마리선택(호랑이 반)),"먹지도못했고, 주문수락만하고 2시간이지나도 배달은안오고 머하자는겁니까대체 전화를 해도안받고
장사 그런식으로하지마세요 어이없네 진짜 치킨 2시간동안 튀기나",1,1,1
2021년 7월 26일,순살간지 치킨/1,간지치킨은 짠맛보다 단맛이 강한거 같네요. 참고하세요 ~,5,4,4
2021년 7월 24일,후라이드/1,맛있었습니다~~~~,5,5,5
2021년 7월 24일,"고추치킨/1,후라이드 반＋반마리선택/1(반마리선택(양념치킨 반))",포크필요하다고 했는데 안챙겨주셨네여,4,4,0
2021년 7월 24일,순살 반＋순살 반 선택/1(순살반＋반선택(순살 고추 반＋호랑이 반)),"고추치킨도 호랑이치킨도 둘 다 넘 맛있어요~
양도 적당해서 배부르게 먹었습니다!",4,4,4
2021년 7월 23일,"호랑이치킨/1,코카콜라500ml/1","호랑이치킨은 처음 먹어봤는데,
기대이상 넘 맛있너요.
다음에 또 시켜먹을려구요.
맛있게 잘 먹었습니다^^",5,5,5
2021년 7월 21일,"호랑이치킨/1,후라이드/1",음식 양이랑 맛은 참 만족했습니다. 그리고 배달 시 요청사항도 지켜주셔서 참 감사했습니다. 하지만 음식을 먹다가 감자튀김인 줄 알고 먹으려고했는게 나무조각 하나가 있더군요 ^^;; 처음에 감자가 탄 줄 알았는데 씻고 자세히 보니까 먹을 수 있는 것은 아니었습니다. 다른 소비자들도 이런 일이 생길까봐 이렇게 리뷰 남깁니다. 뭔지 정확히 알려주시면 감사합니다.,4,4,3
2021년 7월 18일,호랑이치킨/1,호랑이치킨  처음 먹어보는데 너무 맛있어요 ㅠㅠ,5,5,0
2021년 7월 15일,"윙 15조각/1(윙선택(고추 윙 15조각)),쫀득치즈볼（5개）/1",배달도 금방 오고 너무 맛있어요,5,5,5
2021년 7월 15일,고추치킨/1,처음 먹어봤어요~ ㅎㅎㅎ,4,5,4
2021년 7월 9일,"뼈 강정시대（달콤맛나）/1,코카콜라1.25L/1","아이들이 있어서 시켰는데 달달,바삭하니 맛있네요..닭의 크기도 먹기 적당하고요..받자마자 먹어버려서 사진을 못올려 아쉽습니다~~^^",5,4,5
2021년 7월 7일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보)),웨지감자/1","자꼬 생각나는 맛,,,,,,,, 소스에 절어진 감자도 너무 맛있음",5,5,5
2021년 7월 2일,"호랑이치킨/1,치킨 무/1","맛도좋고배달도좋은데
기본무를 안준다니 아쉬움×500000",5,4,5
2021년 7월 1일,후라이드 반＋반마리선택/1(반마리선택(호랑이 반)),..........,4,2,4
2021년 6월 28일,"반마리＋반마리 선택/1(반＋반선택(6초 반＋호랑이 반)),코카콜라1.25L/1",맛있게 잘먹었습니다,5,5,5
2021년 6월 27일,"호랑이치킨/1,치즈스틱/1","지인 추천으로 시켜 먹었는데 정말 맛있네요.
추천합니다. 굿굿",5,5,5
2021년 6월 27일,후라이드 반＋반마리선택/1(반마리선택(고추치킨 반)),맛있고 배송도 빨라서 좋네요~~,5,5,5
2021년 6월 27일,"양념치킨/1,웨지감자/1","가족과 먹었는데 어머니께서 이때까지 먹은 치킨 중에 제일 맛있다구 하셨어요😄 치킨 자체도 신선한 것 같고, 양념도 적당하게 맛있게 달고, 배달도 정말 빠르고 친절하고-! 최곱니다~~ 아,, 사진 찍는 걸 깜빡ㅠ 정신없이 먹느라;;",5,5,5
2021년 6월 23일,"후라이드/1,웨지감자/1,코카콜라1.25L/1",예상시간보다 일찍와서 넘 좋았어요!!!,5,3,5
2021년 6월 22일,순살 반＋순살 반 선택/1(순살반＋반선택(순살 고추 반＋양념 반)),좋은 기름을 썼다는 게 느껴지는 맛입니다 ㅎㅎ,5,5,5
2021년 6월 20일,간지치킨/1,맛있게 잘 먹었어요,5,5,5
2021년 6월 17일,후라이드/1,맛은 있었지만 주문 사항은 안보나봐요 저는 1시간 뒤까지 부탁한다고 햇는데 그냥 보내버렷네요 그래서 기사님도 저를 기다리셨구요 다른 지점에 비해 감자양도 현저히 적구요 2번은 안시킬것같네요,3,4,1
2021년 6월 15일,후라이드/2,"빠르고 맛있어요~
바삭하고 신선해요",5,5,5
2021년 6월 15일,"후라이드/1,순살양념 치킨/1,웨지감자/2","맛이 여전히 좋네요~
번창하세요^^",5,5,4
2021년 6월 12일,"후라이드 순살 반＋순살 반 선택/1(순살반마리선택(양념순살 반)),순살 반＋순살 반 선택/1(순살반＋반선택(순살 간지 반＋호랑이 반)),코카콜라245ml/4","감사합니다 

건강하세요 ^^",5,5,5
2021년 6월 11일,"콤보（윙,봉,다리）/1(콤보선택(후라이드 콤보)),멘보샤（10개）/1","매주 시켜먹다가 한동안 안먹다가 급 치킨이
땡겨서 주문했는데 여전히 맛있네요.
항상 뜨거운 온도로 바로 나온거처럼 갖다주시고
뜨끈뜨끈해서인지 더 맛있는거 같아요.^^
덕분에 잘먹었습니다^^",5,5,5
2021년 6월 6일,호랑이치킨/1,바삭바삭 하네요. 맛있어요~,5,5,5
2021년 6월 3일,후라이드/1,맛잇어여..처음 시켯는데 좋드라드요,5,5,5
