dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2023년 12월 28일,"순살 반＋순살 반 선택/1(순살반＋반선택1(순살호랑이 반),순살반＋반선택2(순살고추 반))","이브 전날에 주말이라 그런지 배달이 생각보다 늦게왔어요. 리뷰 이벤트도 말씀드렸는데 안 왔구요.치킨은 거의 다 식어서 왔는데 따뜻했으면 더 맛있었겠다 싶을정도로 맛있긴했어요.
다음에 시킬땐 안 바쁠때 시켜야겠어요.
맛있었어요.",5,5,5
2023년 12월 27일,"후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(하하핫콤보 반)),윙 15조각/1(윙선택(간지 윙 15조각))","신메뉴라서 주문해봤는데
엄청 맵지만 맛있어요!
반반 주문하길 잘한거 같아요!
밥이랑 잘 어울리네요^^",5,5,5
2023년 12월 26일,"순살간지 치킨/1,똥집튀김/1",맛있게 먹었습니다 ♡♡,5,5,5
2023년 12월 26일,아매워똥집튀김/2,닭똥집 튀김 맛있어요 ~,5,5,0
2023년 12월 25일,"간지치킨/1,후라이드 반＋반마리선택/1(반마리선택(양념치킨 반))","fresh, delicious, and one of the best fried chicken.  Now, it's my mom's top choice.",5,5,5
2023년 12월 24일,"윙봉24세트/1(윙봉선택(간지 윙봉)),봉 15조각/1(봉선택(양념 봉 15조각))",양념이.최고로 맛나요,5,5,5
2023년 12월 24일,"고추치킨/1,청양마요소스/1",잘 먹었습니다! 음식 찍을 생각 못하고 거덜낸 흔적이라도😂,5,5,5
2023년 12월 24일,"후라이드 반＋반마리선택/1(반마리선택(하하핫 반),음료선택(콜라 500ml 사이즈 업))",맛있게 잘먹음요~ 크크크도 맛있는데 하하핫도 맛이 있네요~후라이드는 진짜 소리 바사삭 광고임~아들이 후라이드맛집이라고👍🏻👍🏻,5,5,5
2023년 12월 24일,크크크치킨/1,배달도빠르고 바삭바삭맛있어요~,5,5,5
2023년 12월 23일,"봉 15조각/1(봉선택(고추 봉 15조각)),윙 15조각/1(윙선택(고추 윙 15조각))",예상시간보다 빠른 배달에 감사드려요.. 역시 60계는 고추치킨이 맛있네요^^ 잘 먹었어요~,5,5,5
2023년 12월 21일,"똥집튀김/1,후라이드/1","정말 깨끗한 기름
신선한 똥집!! 이렇게 신선한 똥집은 처음이에요
감동하며 먹느라 사진을 깜박했네;;;;
너무 맛있게 잘 먹었습니다♡♡♡♡♡",5,5,5
